"ref_area.label","source.label","indicator.label","sex.label","classif1.label","classif2.label","time","obs_value","obs_status.label"
"Northern, Southern and Western Europe: Upper-middle income","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Male","Age (Youth, adults): 25+","Economic class: >= USD 6.85 PPP","2018",2912.605,
"Northern, Southern and Western Europe: Upper-middle income","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Female","Age (Youth, adults): 15+","Economic class: Total","2018",2675.042,
"Northern, Southern and Western Europe: Upper-middle income","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Female","Age (Youth, adults): 15+","Economic class: Extremely poor < USD 2.15 PPP","2018",7.523,
"Northern, Southern and Western Europe: Upper-middle income","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Female","Age (Youth, adults): 15+","Economic class: Moderately poor >= USD 2.15 and < USD 3.65 PPP","2018",17.97,
"Northern, Southern and Western Europe: Upper-middle income","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Female","Age (Youth, adults): 15+","Economic class: >= USD 3.65 PPP","2018",2649.55,
"Northern, Southern and Western Europe: Upper-middle income","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Female","Age (Youth, adults): 15+","Economic class: Near poor >= USD 3.65 and < USD 6.85 PPP","2018",160.552,
"Northern, Southern and Western Europe: Upper-middle income","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Female","Age (Youth, adults): 15+","Economic class: >= USD 6.85 PPP","2018",2488.997,
"Northern, Southern and Western Europe: Upper-middle income","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Female","Age (Youth, adults): 15-24","Economic class: Total","2018",150.805,
"Northern, Southern and Western Europe: Upper-middle income","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Female","Age (Youth, adults): 15-24","Economic class: Extremely poor < USD 2.15 PPP","2018",0.733,
"Northern, Southern and Western Europe: Upper-middle income","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Female","Age (Youth, adults): 15-24","Economic class: Moderately poor >= USD 2.15 and < USD 3.65 PPP","2018",2.77,
"Northern, Southern and Western Europe: Upper-middle income","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Female","Age (Youth, adults): 15-24","Economic class: >= USD 3.65 PPP","2018",147.302,
"Northern, Southern and Western Europe: Upper-middle income","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Female","Age (Youth, adults): 15-24","Economic class: Near poor >= USD 3.65 and < USD 6.85 PPP","2018",12.149,
"Northern, Southern and Western Europe: Upper-middle income","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Female","Age (Youth, adults): 15-24","Economic class: >= USD 6.85 PPP","2018",135.154,
"Northern, Southern and Western Europe: Upper-middle income","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Female","Age (Youth, adults): 25+","Economic class: Total","2018",2524.237,
"Northern, Southern and Western Europe: Upper-middle income","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Female","Age (Youth, adults): 25+","Economic class: Extremely poor < USD 2.15 PPP","2018",6.79,
"Northern, Southern and Western Europe: Upper-middle income","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Female","Age (Youth, adults): 25+","Economic class: Moderately poor >= USD 2.15 and < USD 3.65 PPP","2018",15.2,
"Northern, Southern and Western Europe: Upper-middle income","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Female","Age (Youth, adults): 25+","Economic class: >= USD 3.65 PPP","2018",2502.247,
"Northern, Southern and Western Europe: Upper-middle income","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Female","Age (Youth, adults): 25+","Economic class: Near poor >= USD 3.65 and < USD 6.85 PPP","2018",148.404,
"Northern, Southern and Western Europe: Upper-middle income","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Female","Age (Youth, adults): 25+","Economic class: >= USD 6.85 PPP","2018",2353.844,
"Northern, Southern and Western Europe: Upper-middle income","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Total","Age (Youth, adults): 15+","Economic class: Total","2017",6045.413,
"Northern, Southern and Western Europe: Upper-middle income","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Total","Age (Youth, adults): 15+","Economic class: Extremely poor < USD 2.15 PPP","2017",22.892,
"Northern, Southern and Western Europe: Upper-middle income","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Total","Age (Youth, adults): 15+","Economic class: Moderately poor >= USD 2.15 and < USD 3.65 PPP","2017",60.787,
"Northern, Southern and Western Europe: Upper-middle income","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Total","Age (Youth, adults): 15+","Economic class: >= USD 3.65 PPP","2017",5961.734,
"Northern, Southern and Western Europe: Upper-middle income","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Total","Age (Youth, adults): 15+","Economic class: Near poor >= USD 3.65 and < USD 6.85 PPP","2017",509.361,
"Northern, Southern and Western Europe: Upper-middle income","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Total","Age (Youth, adults): 15+","Economic class: >= USD 6.85 PPP","2017",5452.373,
"Northern, Southern and Western Europe: Upper-middle income","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Total","Age (Youth, adults): 15-24","Economic class: Total","2017",384.483,
"Northern, Southern and Western Europe: Upper-middle income","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Total","Age (Youth, adults): 15-24","Economic class: Extremely poor < USD 2.15 PPP","2017",2.254,
"Northern, Southern and Western Europe: Upper-middle income","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Total","Age (Youth, adults): 15-24","Economic class: Moderately poor >= USD 2.15 and < USD 3.65 PPP","2017",6.69,
"Northern, Southern and Western Europe: Upper-middle income","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Total","Age (Youth, adults): 15-24","Economic class: >= USD 3.65 PPP","2017",375.538,
"Northern, Southern and Western Europe: Upper-middle income","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Total","Age (Youth, adults): 15-24","Economic class: Near poor >= USD 3.65 and < USD 6.85 PPP","2017",41.09,
"Northern, Southern and Western Europe: Upper-middle income","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Total","Age (Youth, adults): 15-24","Economic class: >= USD 6.85 PPP","2017",334.449,
"Northern, Southern and Western Europe: Upper-middle income","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Total","Age (Youth, adults): 25+","Economic class: Total","2017",5660.93,
"Northern, Southern and Western Europe: Upper-middle income","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Total","Age (Youth, adults): 25+","Economic class: Extremely poor < USD 2.15 PPP","2017",20.638,
"Northern, Southern and Western Europe: Upper-middle income","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Total","Age (Youth, adults): 25+","Economic class: Moderately poor >= USD 2.15 and < USD 3.65 PPP","2017",54.096,
"Northern, Southern and Western Europe: Upper-middle income","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Total","Age (Youth, adults): 25+","Economic class: >= USD 3.65 PPP","2017",5586.196,
"Northern, Southern and Western Europe: Upper-middle income","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Total","Age (Youth, adults): 25+","Economic class: Near poor >= USD 3.65 and < USD 6.85 PPP","2017",468.271,
"Northern, Southern and Western Europe: Upper-middle income","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Total","Age (Youth, adults): 25+","Economic class: >= USD 6.85 PPP","2017",5117.925,
"Northern, Southern and Western Europe: Upper-middle income","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Male","Age (Youth, adults): 15+","Economic class: Total","2017",3417.668,
"Northern, Southern and Western Europe: Upper-middle income","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Male","Age (Youth, adults): 15+","Economic class: Extremely poor < USD 2.15 PPP","2017",12.464,
"Northern, Southern and Western Europe: Upper-middle income","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Male","Age (Youth, adults): 15+","Economic class: Moderately poor >= USD 2.15 and < USD 3.65 PPP","2017",37.54,
"Northern, Southern and Western Europe: Upper-middle income","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Male","Age (Youth, adults): 15+","Economic class: >= USD 3.65 PPP","2017",3367.665,
"Northern, Southern and Western Europe: Upper-middle income","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Male","Age (Youth, adults): 15+","Economic class: Near poor >= USD 3.65 and < USD 6.85 PPP","2017",324.357,
"Northern, Southern and Western Europe: Upper-middle income","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Male","Age (Youth, adults): 15+","Economic class: >= USD 6.85 PPP","2017",3043.308,
"Northern, Southern and Western Europe: Upper-middle income","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Male","Age (Youth, adults): 15-24","Economic class: Total","2017",240.563,
"Northern, Southern and Western Europe: Upper-middle income","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Male","Age (Youth, adults): 15-24","Economic class: Extremely poor < USD 2.15 PPP","2017",1.402,
"Northern, Southern and Western Europe: Upper-middle income","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Male","Age (Youth, adults): 15-24","Economic class: Moderately poor >= USD 2.15 and < USD 3.65 PPP","2017",3.105,
"Northern, Southern and Western Europe: Upper-middle income","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Male","Age (Youth, adults): 15-24","Economic class: >= USD 3.65 PPP","2017",236.056,
"Northern, Southern and Western Europe: Upper-middle income","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Male","Age (Youth, adults): 15-24","Economic class: Near poor >= USD 3.65 and < USD 6.85 PPP","2017",26.84,
"Northern, Southern and Western Europe: Upper-middle income","ILO - Modelled Estimates","Employment by sex, age and economic class -- ILO modelled estimates, Nov. 2024 (thousands)","Sex: Male","Age (Youth, adults): 15-24","Economic class: >= USD 6.85 PPP","2017",209.215,
